Close0;Close1;Close2;Close3;Close4;Close5
1.1144;1.11544;1.12559;1.13203;1.12935;1.12929
1.11272;1.1144;1.11544;1.12559;1.13203;1.12935
1.1106;1.11272;1.1144;1.11544;1.12559;1.13203
1.11297;1.1106;1.11272;1.1144;1.11544;1.12559
1.10295;1.11297;1.1106;1.11272;1.1144;1.11544
1.10186;1.10295;1.11297;1.1106;1.11272;1.1144
1.1013;1.10186;1.10295;1.11297;1.1106;1.11272
1.10184;1.1013;1.10186;1.10295;1.11297;1.1106
1.09297;1.10184;1.1013;1.10186;1.10295;1.11297
1.08734;1.09297;1.10184;1.1013;1.10186;1.10295
1.08672;1.08734;1.09297;1.10184;1.1013;1.10186
1.0868;1.08672;1.08734;1.09297;1.10184;1.1013
1.0956;1.0868;1.08672;1.08734;1.09297;1.10184
1.10065;1.0956;1.0868;1.08672;1.08734;1.09297
1.10138;1.10065;1.0956;1.0868;1.08672;1.08734
1.10105;1.10138;1.10065;1.0956;1.0868;1.08672
1.09998;1.10105;1.10138;1.10065;1.0956;1.0868
1.11793;1.09998;1.10105;1.10138;1.10065;1.0956
1.11471;1.11793;1.09998;1.10105;1.10138;1.10065
1.11024;1.11471;1.11793;1.09998;1.10105;1.10138
1.11098;1.11024;1.11471;1.11793;1.09998;1.10105
1.12239;1.11098;1.11024;1.11471;1.11793;1.09998
1.13183;1.12239;1.11098;1.11024;1.11471;1.11793
1.12698;1.13183;1.12239;1.11098;1.11024;1.11471
1.12409;1.12698;1.13183;1.12239;1.11098;1.11024
1.12163;1.12409;1.12698;1.13183;1.12239;1.11098
1.11813;1.12163;1.12409;1.12698;1.13183;1.12239
1.11749;1.11813;1.12163;1.12409;1.12698;1.13183
1.11628;1.11749;1.11813;1.12163;1.12409;1.12698
1.11959;1.11628;1.11749;1.11813;1.12163;1.12409
1.12914;1.11959;1.11628;1.11749;1.11813;1.12163
1.1339;1.12914;1.11959;1.11628;1.11749;1.11813
1.13793;1.1339;1.12914;1.11959;1.11628;1.11749
1.13912;1.13793;1.1339;1.12914;1.11959;1.11628
1.13888;1.13912;1.13793;1.1339;1.12914;1.11959
1.13835;1.13888;1.13912;1.13793;1.1339;1.12914
1.13983;1.13835;1.13888;1.13912;1.13793;1.1339
1.1379;1.13983;1.13835;1.13888;1.13912;1.13793
1.13943;1.1379;1.13983;1.13835;1.13888;1.13912
1.14102;1.13943;1.1379;1.13983;1.13835;1.13888
1.13842;1.14102;1.13943;1.1379;1.13983;1.13835
1.1274;1.13842;1.14102;1.13943;1.1379;1.13983
1.12653;1.1274;1.13842;1.14102;1.13943;1.1379
1.12824;1.12653;1.1274;1.13842;1.14102;1.13943
1.13125;1.12824;1.12653;1.1274;1.13842;1.14102
1.13569;1.13125;1.12824;1.12653;1.1274;1.13842
1.12969;1.13569;1.13125;1.12824;1.12653;1.1274
1.12861;1.12969;1.13569;1.13125;1.12824;1.12653
